timestep,i,j,theta1,theta3,target_density,reconstructed_density,difference
coarse,42,38,1.308996938995747,0.890117918517108,0.017724697316458326,0.018032209342008627,0.0003075120255503008
coarse,42,39,1.308996938995747,0.9948376736367677,0.01795266769994983,0.017766208618320473,-0.00018645908162935598
coarse,42,40,1.308996938995747,1.0995574287564271,0.019178008511216246,0.018116986566994942,-0.0010610219442213041
coarse,42,41,1.308996938995747,1.204277183876087,0.01820913438137753,0.017365704164482663,-0.0008434302168948658
coarse,42,42,1.308996938995747,1.308996938995747,0.016755823186619837,0.01666132539322003,-9.44977933998066e-05
coarse,42,43,1.308996938995747,1.4137166941154065,0.01638537131344627,0.017981668831557693,0.0015962975181114218
coarse,42,44,1.308996938995747,1.5184364492350664,0.01667033429281041,0.016529100636157333,-0.0001412336566530767
coarse,42,45,1.308996938995747,1.6231562043547263,0.01803815659375911,0.016950704938519506,-0.0010874516552396053
coarse,42,46,1.308996938995747,1.7278759594743858,0.018123645487568396,0.01692005675131317,-0.0012035887362552254
coarse,42,47,1.308996938995747,1.8325957145940457,0.015274015693925436,0.017957347796099896,0.00268333210217446
coarse,42,48,1.308996938995747,1.9373154697137056,0.01786717880614054,0.01868908600385262,0.0008219071977120795
coarse,42,49,1.308996938995747,2.042035224833365,0.017696201018521974,0.017909348189502884,0.00021314717098091032
coarse,42,50,1.308996938995747,2.146754979953025,0.019007030723597513,0.01833274994253581,-0.0006742807810617042
coarse,42,51,1.308996938995747,2.251474735072685,0.01940597889470767,0.019620383539815902,0.0002144046451082321
coarse,42,52,1.308996938995747,2.3561944901923444,0.0207453048977198,0.020789980601815694,4.4675704095893665e-05
coarse,42,53,1.308996938995747,2.4609142453120043,0.022227112390413886,0.0219464315822213,-0.0002806808081925842
coarse,42,54,1.308996938995747,2.5656340004316642,0.022512075369778353,0.025074365411500547,0.0025622900417221935
coarse,42,55,1.308996938995747,2.6703537555513237,0.022882527242951922,0.02327779021594563,0.00039526297299370683
coarse,42,56,1.308996938995747,2.7750735106709836,0.024677794012946695,0.026265407024077776,0.0015876130111310803
coarse,42,57,1.308996938995747,2.8797932657906435,0.026416068187069035,0.028035578133957944,0.0016195099468889092
coarse,42,58,1.308996938995747,2.984513020910303,0.027812386785954015,0.028626356592557745,0.0008139698066037294
coarse,42,59,1.308996938995747,3.089232776029963,0.03003509802499517,0.030299670382267035,0.000264572357271866
coarse,43,0,1.4137166941154065,-3.089232776029963,0.031288935134198136,0.031125090154031355,-0.00016384498016678087
coarse,43,1,1.4137166941154065,-2.9845130209103035,0.031117957346579704,0.03205985256173685,0.0009418952151571472
coarse,43,2,1.4137166941154065,-2.879793265790644,0.032941720414510975,0.03249917624836912,-0.0004425441661418533
coarse,43,3,1.4137166941154065,-2.7750735106709836,0.03177337219911742,0.03236463057662362,0.0005912583775062041
coarse,43,4,1.4137166941154065,-2.670353755551324,0.030576527685787558,0.03493059952901892,0.004354071843231361
coarse,43,5,1.4137166941154065,-2.5656340004316647,0.033340668585620965,0.03221536934942958,-0.0011252992361913822
coarse,43,6,1.4137166941154065,-2.4609142453120048,0.03336916488355753,0.03295915428812021,-0.0004100105954373198
coarse,43,7,1.4137166941154065,-2.356194490192345,0.03131743143213457,0.03087434664989229,-0.0004430847822422812
coarse,43,8,1.4137166941154065,-2.2514747350726854,0.031431416623880284,0.030778455963122727,-0.0006529606607575573
coarse,43,9,1.4137166941154065,-2.1467549799530254,0.029351186874521144,0.030957538075429072,0.001606351200907928
coarse,43,10,1.4137166941154065,-2.0420352248333655,0.030605023983723858,0.029387390681834463,-0.0012176333018893946
coarse,43,11,1.4137166941154065,-1.9373154697137058,0.028068853467381756,0.027428843507903578,-0.0006400099594781779
coarse,43,12,1.4137166941154065,-1.8325957145940461,0.02718546823135254,0.029006519426556614,0.0018210511952040757
coarse,43,13,1.4137166941154065,-1.7278759594743862,0.02818283865912753,0.02766405093372984,-0.0005187877253976896
coarse,43,14,1.4137166941154065,-1.6231562043547265,0.024734786608819656,0.02666953794171699,0.0019347513328973331
coarse,43,15,1.4137166941154065,-1.5184364492350668,0.02425034954390043,0.023156979427248897,-0.001093370116651532
coarse,43,16,1.4137166941154065,-1.413716694115407,0.024221853245964,0.02367390543603526,-0.0005479478099287421
coarse,43,17,1.4137166941154065,-1.3089969389957472,0.02231260128422326,0.02429776495242675,0.0019851636682034907
coarse,43,18,1.4137166941154065,-1.2042771838760875,0.021885156815176887,0.021683845397257945,-0.00020131141791894167
coarse,43,19,1.4137166941154065,-1.0995574287564276,0.021600193835812603,0.022156874746386102,0.0005566809105734989
coarse,43,20,1.4137166941154065,-0.9948376736367679,0.02108726047295685,0.02105412614659265,-3.313432636420019e-05
coarse,43,21,1.4137166941154065,-0.8901179185171082,0.020631319705974087,0.021831469205965914,0.0012001494999918268
coarse,43,22,1.4137166941154065,-0.7853981633974485,0.022141623496604694,0.020831793682719382,-0.0013098298138853118
coarse,43,23,1.4137166941154065,-0.6806784082777886,0.020032897449309008,0.021699542344458866,0.0016666448951498589
coarse,43,24,1.4137166941154065,-0.5759586531581289,0.021315230856448368,0.02103764598090248,-0.00027758487554588665
coarse,43,25,1.4137166941154065,-0.4712388980384692,0.01980492706581758,0.019254995752906783,-0.000549931312910798
coarse,43,26,1.4137166941154065,-0.36651914291880927,0.02031786042867329,0.020174520870398466,-0.00014333955827482495
coarse,43,27,1.4137166941154065,-0.2617993877991496,0.019833423363754092,0.02060714332644209,0.0007737199626879979
coarse,43,28,1.4137166941154065,-0.15707963267948988,0.020289364130736863,0.019912134385826025,-0.00037722974491083763
coarse,43,29,1.4137166941154065,-0.05235987755982996,0.01954846038438973,0.019699032834264565,0.0001505724498748369
coarse,43,30,1.4137166941154065,0.05235987755982974,0.019519964086453383,0.01980646390099268,0.0002864998145392962
coarse,43,31,1.4137166941154065,0.15707963267948943,0.01966244557613544,0.019719840807532484,5.739523139704564e-05
coarse,43,32,1.4137166941154065,0.26179938779914935,0.018551089956614746,0.018212790798866955,-0.00033829915774779076
coarse,43,33,1.4137166941154065,0.36651914291880905,0.01838011216899625,0.018996663162939628,0.000616550993943376
coarse,43,34,1.4137166941154065,0.47123889803846875,0.02017537893899115,0.01960744779597937,-0.0005679311430117802
coarse,43,35,1.4137166941154065,0.5759586531581287,0.020374853024546148,0.018612079710996488,-0.0017627733135496607
coarse,43,36,1.4137166941154065,0.6806784082777884,0.0205458308121648,0.020057189701799875,-0.000488641110364927
coarse,43,37,1.4137166941154065,0.7853981633974481,0.020887786387401852,0.01743094366777015,-0.003456842719631703
coarse,43,38,1.4137166941154065,0.890117918517108,0.020545830812164715,0.019286711572720102,-0.001259119239444613
coarse,43,39,1.4137166941154065,0.9948376736367677,0.019434475192644098,0.020389887769117137,0.0009554125764730387
coarse,43,40,1.4137166941154065,1.0995574287564271,0.018323119573123395,0.019001635884333016,0.0006785163112096211
coarse,43,41,1.4137166941154065,1.204277183876087,0.019861919661690354,0.020312766242934512,0.00045084658124415825
coarse,43,42,1.4137166941154065,1.308996938995747,0.019462971490580527,0.01926420126449813,-0.00019877022608239675
coarse,43,43,1.4137166941154065,1.4137166941154065,0.01846560106280554,0.01827758424396238,-0.00018801681884315913
coarse,43,44,1.4137166941154065,1.5184364492350664,0.019605452980262502,0.0170907370693921,-0.0025147159108704006
coarse,43,45,1.4137166941154065,1.6231562043547263,0.017838682508204112,0.019047220706198752,0.00120853819799464
coarse,43,46,1.4137166941154065,1.7278759594743858,0.01892154182978839,0.018875112885776243,-4.6428944012147366e-05
coarse,43,47,1.4137166941154065,1.8325957145940457,0.018380112168996095,0.018330922838687466,-4.9189330308629237e-05
coarse,43,48,1.4137166941154065,1.9373154697137056,0.019776430767881235,0.018670693597080117,-0.0011057371708011188
coarse,43,49,1.4137166941154065,2.042035224833365,0.020517334514228373,0.020203542602316337,-0.00031379191191203623
coarse,43,50,1.4137166941154065,2.146754979953025,0.020175378938991063,0.019900459123564737,-0.0002749198154263256
coarse,43,51,1.4137166941154065,2.251474735072685,0.020289364130736946,0.02017343257104826,-0.00011593155968868743
coarse,43,52,1.4137166941154065,2.3561944901923444,0.021999142006922646,0.021667598899433465,-0.00033154310748918087
coarse,43,53,1.4137166941154065,2.4609142453120043,0.02199914200692246,0.021456439778335307,-0.0005427022285871518
coarse,43,54,1.4137166941154065,2.5656340004316642,0.024421327331519055,0.025775438221830257,0.0013541108903112019
coarse,43,55,1.4137166941154065,2.6703537555513237,0.024392831033582623,0.025375729083007986,0.0009828980494253625
coarse,43,56,1.4137166941154065,2.7750735106709836,0.02584614222834025,0.026906832847129036,0.0010606906187887871
coarse,43,57,1.4137166941154065,2.8797932657906435,0.027983364573572585,0.027839033274673883,-0.00014433129889870194
coarse,43,58,1.4137166941154065,2.984513020910303,0.03060502398372399,0.029905253893844755,-0.0006997700898792349
coarse,43,59,1.4137166941154065,3.089232776029963,0.02963614985388518,0.03145062329409434,0.0018144734402091647
coarse,44,0,1.5184364492350664,-3.089232776029963,0.03234329815784571,0.034293293899631705,0.0019499957417859967
coarse,44,1,1.5184364492350664,-2.9845130209103035,0.03456600939688723,0.03381959690307685,-0.0007464124938103833
coarse,44,2,1.5184364492350664,-2.879793265790644,0.03240029075371856,0.033992747488035664,0.0015924567343171062
coarse,44,3,1.5184364492350664,-2.7750735106709836,0.03331217228768425,0.03327948539019023,-3.2686897494020595e-05
coarse,44,4,1.5184364492350664,-2.670353755551324,0.0333121722876844,0.032914676821375215,-0.0003974954663091834
coarse,44,5,1.5184364492350664,-2.5656340004316647,0.03436653531133209,0.033572858047821584,-0.0007936772635105047
coarse,44,6,1.5184364492350664,-2.4609142453120048,0.03211532777435442,0.032078749798985284,-3.6577975369135596e-05
coarse,44,7,1.5184364492350664,-2.356194490192345,0.03240029075371856,0.032413931593593036,1.3640839874477784e-05
coarse,44,8,1.5184364492350664,-2.2514747350726854,0.03285623152070141,0.032521284284536996,-0.0003349472361644165
coarse,44,9,1.5184364492350664,-2.1467549799530254,0.03191585368879942,0.030170808287142813,-0.001745045401656608
coarse,44,10,1.5184364492350664,-2.0420352248333655,0.030861490665151453,0.030709061028303744,-0.00015242963684770905
coarse,44,11,1.5184364492350664,-1.9373154697137058,0.031174949942452162,0.029036217542032342,-0.0021387324004198197
coarse,44,12,1.5184364492350664,-1.8325957145940461,0.028667275724046565,0.028237772641569514,-0.0004295030824770507
coarse,44,13,1.5184364492350664,-1.7278759594743862,0.027128475635479453,0.028732520751525534,0.0016040451160460809
coarse,44,14,1.5184364492350664,-1.6231562043547265,0.02638757188913227,0.027110439224273235,0.0007228673351409656
coarse,44,15,1.5184364492350664,-1.5184364492350668,0.025247719971675204,0.02569274722145488,0.0004450272497796767
coarse,44,16,1.5184364492350664,-1.413716694115407,0.025048245886120205,0.026282652708533572,0.001234406822413367
coarse,44,17,1.5184364492350664,-1.3089969389957472,0.02353794209548947,0.02356521812978136,2.7276034291891932e-05
coarse,44,18,1.5184364492350664,-1.2042771838760875,0.023224482818188816,0.023630843493827686,0.0004063606756388692
coarse,44,19,1.5184364492350664,-1.0995574287564276,0.021400719750257424,0.022863788215585285,0.001463068465327861
coarse,44,20,1.5184364492350664,-0.9948376736367679,0.02308200132850663,0.022660154760444504,-0.00042184656806212514
coarse,44,21,1.5184364492350664,-0.8901179185171082,0.020203875236927495,0.02242078455253037,0.0022169093156028767
coarse,44,22,1.5184364492350664,-0.7853981633974485,0.020602823408037395,0.021937880871687243,0.0013350574636498483
coarse,44,23,1.5184364492350664,-0.6806784082777886,0.020830793791528822,0.021011159424184942,0.00018036563265612024
coarse,44,24,1.5184364492350664,-0.5759586531581289,0.019519964086453217,0.019370023546570605,-0.00014994053988261202
coarse,44,25,1.5184364492350664,-0.4712388980384692,0.022939519838824488,0.02034565614166758,-0.002593863697156907
coarse,44,26,1.5184364492350664,-0.36651914291880927,0.021172749366765956,0.0206803099916933,-0.0004924393750726543
coarse,44,27,1.5184364492350664,-0.2617993877991496,0.02148620864406675,0.021305113785251975,-0.00018109485881477594
coarse,44,28,1.5184364492350664,-0.15707963267948988,0.020203875236927408,0.019586418640879222,-0.0006174565960481854
coarse,44,29,1.5184364492350664,-0.05235987755982996,0.02043184562041883,0.01933710637141624,-0.0010947392490025902
coarse,44,30,1.5184364492350664,0.05235987755982974,0.021429216048193898,0.019326309427391355,-0.002102906620802543
coarse,44,31,1.5184364492350664,0.15707963267948943,0.02108726047295667,0.020188560970766243,-0.0008986995021904275
coarse,44,32,1.5184364492350664,0.26179938779914935,0.018807556638042438,0.018083654654845405,-0.0007239019831970332
coarse,44,33,1.5184364492350664,0.36651914291880905,0.0219421494110496,0.020122043354985627,-0.0018201060560639748
coarse,44,34,1.5184364492350664,0.47123889803846875,0.019890415959626696,0.018563814386896835,-0.0013266015727298602
coarse,44,35,1.5184364492350664,0.5759586531581287,0.01914951221327957,0.02193722838161549,0.0027877161683359172
coarse,44,36,1.5184364492350664,0.6806784082777884,0.019235001107088937,0.021067498746174917,0.001832497639085981
coarse,44,37,1.5184364492350664,0.7853981633974481,0.020631319705973827,0.020127516995560774,-0.0005038027104130524
coarse,44,38,1.5184364492350664,0.890117918517108,0.021457712346130232,0.02013246657678772,-0.0013252457693425125
coarse,44,39,1.5184364492350664,0.9948376736367677,0.019747934469944644,0.018512503218965245,-0.001235431250979399
coarse,44,40,1.5184364492350664,1.0995574287564271,0.021372223452321044,0.020010886673363506,-0.0013613367789575385
coarse,44,41,1.5184364492350664,1.204277183876087,0.021514704942003,0.018830005242002495,-0.002684699700000504
coarse,44,42,1.5184364492350664,1.308996938995747,0.020289364130736773,0.020708821911659046,0.00041945778092227284
coarse,44,43,1.5184364492350664,1.4137166941154065,0.019690941874071787,0.019501114881825692,-0.0001898269922460949
coarse,44,44,1.5184364492350664,1.5184364492350664,0.01980492706581733,0.019322866221724577,-0.00048206084409275346
coarse,44,45,1.5184364492350664,1.6231562043547263,0.020859290089465334,0.02050110177136238,-0.00035818831810295257
coarse,44,46,1.5184364492350664,1.7278759594743858,0.020916282685338194,0.01973088296975662,-0.0011853997155815733
coarse,44,47,1.5184364492350664,1.8325957145940457,0.02074530489771945,0.02084182620643039,9.652130871094095e-05
coarse,44,48,1.5184364492350664,1.9373154697137056,0.01914951221327965,0.02074603444701342,0.001596522233733768
coarse,44,49,1.5184364492350664,2.042035224833365,0.022512075369778162,0.02078054637689233,-0.0017315289928858321
coarse,44,50,1.5184364492350664,2.146754979953025,0.02125823826057515,0.021461108147886546,0.00020286988731139585
