case,source,sector,angle,bin,theta,density
equilibrium,legacy_density,middle,theta1,55,1.7016960206944711,0.1552748098110985
equilibrium,legacy_density,middle,theta1,56,1.7889624832941875,0.1604094590226169
equilibrium,legacy_density,middle,theta1,57,1.8762289458939039,0.16461004207380286
equilibrium,legacy_density,middle,theta1,58,1.9634954084936203,0.17409695971650332
equilibrium,legacy_density,middle,theta1,59,2.050761871093337,0.17698059798838628
equilibrium,legacy_density,middle,theta1,60,2.138028333693054,0.17868006704843917
equilibrium,legacy_density,middle,theta1,61,2.2252947962927703,0.18720540986899395
equilibrium,legacy_density,middle,theta1,62,2.3125612588924866,0.1911978412665769
equilibrium,legacy_density,middle,theta1,63,2.399827721492203,0.19892791888779893
equilibrium,legacy_density,middle,theta1,64,2.4870941840919194,0.19695351294698302
equilibrium,legacy_density,middle,theta1,65,2.574360646691636,0.20593684092812553
equilibrium,legacy_density,middle,theta1,66,2.661627109291352,0.21262285378916407
equilibrium,legacy_density,middle,theta1,67,2.7488935718910685,0.21528018588312123
equilibrium,legacy_density,middle,theta1,68,2.8361600344907854,0.22317866059652994
equilibrium,legacy_density,middle,theta1,69,2.923426497090502,0.2233925979675364
equilibrium,legacy_density,middle,theta1,70,3.0106929596902186,0.2236834541549558
equilibrium,legacy_density,middle,theta1,71,3.097959422289935,0.22895146839268643
equilibrium,legacy_density,middle,theta3,0,-3.097959422289935,0.22405044513590347
equilibrium,legacy_density,middle,theta3,1,-3.0106929596902186,0.22073271759501856
equilibrium,legacy_density,middle,theta3,2,-2.923426497090502,0.2209778220682858
equilibrium,legacy_density,middle,theta3,3,-2.8361600344907854,0.22186266524016407
equilibrium,legacy_density,middle,theta3,4,-2.748893571891069,0.2194477072740365
equilibrium,legacy_density,middle,theta3,5,-2.6616271092913526,0.21427851565164768
equilibrium,legacy_density,middle,theta3,6,-2.574360646691636,0.21149066673801126
equilibrium,legacy_density,middle,theta3,7,-2.4870941840919194,0.20514958048881807
equilibrium,legacy_density,middle,theta3,8,-2.399827721492203,0.2018797679161422
equilibrium,legacy_density,middle,theta3,9,-2.3125612588924866,0.19385990922615515
equilibrium,legacy_density,middle,theta3,10,-2.2252947962927703,0.19093978346824086
equilibrium,legacy_density,middle,theta3,11,-2.138028333693054,0.1826768218443477
equilibrium,legacy_density,middle,theta3,12,-2.0507618710933375,0.17461883999493483
equilibrium,legacy_density,middle,theta3,13,-1.9634954084936207,0.17646645770591238
equilibrium,legacy_density,middle,theta3,14,-1.8762289458939043,0.16937646838811182
equilibrium,legacy_density,middle,theta3,15,-1.7889624832941877,0.16742150270958836
equilibrium,legacy_density,middle,theta3,16,-1.7016960206944713,0.16218904290681269
equilibrium,legacy_density,middle,theta3,17,-1.6144295580947547,0.15495814665466937
equilibrium,legacy_density,middle,theta3,18,-1.5271630954950384,0.1444478585217288
equilibrium,legacy_density,middle,theta3,19,-1.439896632895322,0.14564311662020912
equilibrium,legacy_density,middle,theta3,20,-1.3526301702956054,0.14263315119472383
equilibrium,legacy_density,middle,theta3,21,-1.2653637076958888,0.14077114210855662
equilibrium,legacy_density,middle,theta3,22,-1.1780972450961724,0.13247855484164842
equilibrium,legacy_density,middle,theta3,23,-1.090830782496456,0.13290970593481047
equilibrium,legacy_density,middle,theta3,24,-1.0035643198967397,0.1291053211857033
equilibrium,legacy_density,middle,theta3,25,-0.9162978572970231,0.12705878371558557
equilibrium,legacy_density,middle,theta3,26,-0.8290313946973065,0.12314081145688018
equilibrium,legacy_density,middle,theta3,27,-0.7417649320975901,0.12211080017870858
equilibrium,legacy_density,middle,theta3,28,-0.6544984694978737,0.11733554729869444
equilibrium,legacy_density,middle,theta3,29,-0.5672320068981571,0.11644187012932013
equilibrium,legacy_density,middle,theta3,30,-0.4799655442984405,0.11605185278500078
equilibrium,legacy_density,middle,theta3,31,-0.39269908169872414,0.11490481275583893
equilibrium,legacy_density,middle,theta3,32,-0.30543261909900776,0.11474293471812716
equilibrium,legacy_density,middle,theta3,33,-0.21816615649929139,0.1138324772299815
equilibrium,legacy_density,middle,theta3,34,-0.1308996938995748,0.11386505609546946
equilibrium,legacy_density,middle,theta3,35,-0.04363323129985819,0.11659276747966098
equilibrium,legacy_density,middle,theta3,36,0.04363323129985819,0.11484316987240045
equilibrium,legacy_density,middle,theta3,37,0.13089969389957457,0.11857192599157376
equilibrium,legacy_density,middle,theta3,38,0.21816615649929116,0.11766564868134342
equilibrium,legacy_density,middle,theta3,39,0.30543261909900776,0.11684971398045245
equilibrium,legacy_density,middle,theta3,40,0.39269908169872414,0.1162880787916418
equilibrium,legacy_density,middle,theta3,41,0.4799655442984405,0.11653999910665301
equilibrium,legacy_density,middle,theta3,42,0.5672320068981569,0.1184214174642013
equilibrium,legacy_density,middle,theta3,43,0.6544984694978735,0.11962806366758537
equilibrium,legacy_density,middle,theta3,44,0.7417649320975901,0.12373975921861881
equilibrium,legacy_density,middle,theta3,45,0.8290313946973065,0.12142829282523022
equilibrium,legacy_density,middle,theta3,46,0.9162978572970228,0.12436511556895384
equilibrium,legacy_density,middle,theta3,47,1.0035643198967392,0.12815378482281395
equilibrium,legacy_density,middle,theta3,48,1.0908307824964556,0.1301304106300335
equilibrium,legacy_density,middle,theta3,49,1.178097245096172,0.13121803264294013
equilibrium,legacy_density,middle,theta3,50,1.2653637076958888,0.13543560030292282
equilibrium,legacy_density,middle,theta3,51,1.3526301702956056,0.1379794725879977
equilibrium,legacy_density,middle,theta3,52,1.439896632895322,0.14020655947851046
equilibrium,legacy_density,middle,theta3,53,1.5271630954950384,0.14573906697961966
equilibrium,legacy_density,middle,theta3,54,1.6144295580947547,0.15110085040046425
equilibrium,legacy_density,middle,theta3,55,1.7016960206944711,0.150329545711983
equilibrium,legacy_density,middle,theta3,56,1.7889624832941875,0.15498344838130684
equilibrium,legacy_density,middle,theta3,57,1.8762289458939039,0.16422221303897835
equilibrium,legacy_density,middle,theta3,58,1.9634954084936203,0.16660561625219383
equilibrium,legacy_density,middle,theta3,59,2.050761871093337,0.16835416472679965
equilibrium,legacy_density,middle,theta3,60,2.138028333693054,0.17477108594082638
equilibrium,legacy_density,middle,theta3,61,2.2252947962927703,0.17738864778038907
equilibrium,legacy_density,middle,theta3,62,2.3125612588924866,0.18708900661908967
equilibrium,legacy_density,middle,theta3,63,2.399827721492203,0.19456818594376626
equilibrium,legacy_density,middle,theta3,64,2.4870941840919194,0.20559445308813462
equilibrium,legacy_density,middle,theta3,65,2.574360646691636,0.20847962484522675
equilibrium,legacy_density,middle,theta3,66,2.661627109291352,0.21312245752486672
equilibrium,legacy_density,middle,theta3,67,2.7488935718910685,0.21559515070666468
equilibrium,legacy_density,middle,theta3,68,2.8361600344907854,0.22140862077854082
equilibrium,legacy_density,middle,theta3,69,2.923426497090502,0.2225245449232487
equilibrium,legacy_density,middle,theta3,70,3.0106929596902186,0.22590403641862197
equilibrium,legacy_density,middle,theta3,71,3.097959422289935,0.22346671166443524
equilibrium,legacy_density,high,theta1,0,-3.097959422289935,0.22429496235412405
equilibrium,legacy_density,high,theta1,1,-3.0106929596902186,0.22403378837609897
equilibrium,legacy_density,high,theta1,2,-2.923426497090502,0.22404257822153442
equilibrium,legacy_density,high,theta1,3,-2.8361600344907854,0.22511816189255554
equilibrium,legacy_density,high,theta1,4,-2.748893571891069,0.21087075464119628
equilibrium,legacy_density,high,theta1,5,-2.6616271092913526,0.20981800293225025
equilibrium,legacy_density,high,theta1,6,-2.574360646691636,0.1999580687334832
equilibrium,legacy_density,high,theta1,7,-2.4870941840919194,0.20273209964903974
equilibrium,legacy_density,high,theta1,8,-2.399827721492203,0.1911766896341627
equilibrium,legacy_density,high,theta1,9,-2.3125612588924866,0.18812793171420825
equilibrium,legacy_density,high,theta1,10,-2.2252947962927703,0.18333997177495734
equilibrium,legacy_density,high,theta1,11,-2.138028333693054,0.17426426235363168
equilibrium,legacy_density,high,theta1,12,-2.0507618710933375,0.17087087489190173
equilibrium,legacy_density,high,theta1,13,-1.9634954084936207,0.16880908504032768
equilibrium,legacy_density,high,theta1,14,-1.8762289458939043,0.1611261192657367
equilibrium,legacy_density,high,theta1,15,-1.7889624832941877,0.15530572257361233
equilibrium,legacy_density,high,theta1,16,-1.7016960206944713,0.1501447398258029
equilibrium,legacy_density,high,theta1,17,-1.6144295580947547,0.15115630850204362
equilibrium,legacy_density,high,theta1,18,-1.5271630954950384,0.1475484851340015
equilibrium,legacy_density,high,theta1,19,-1.439896632895322,0.1420917368024561
equilibrium,legacy_density,high,theta1,20,-1.3526301702956054,0.14213108194158816
equilibrium,legacy_density,high,theta1,21,-1.2653637076958888,0.1384498176431627
equilibrium,legacy_density,high,theta1,22,-1.1780972450961724,0.1319535198973301
equilibrium,legacy_density,high,theta1,23,-1.090830782496456,0.12630542091010036
equilibrium,legacy_density,high,theta1,24,-1.0035643198967397,0.13029585340832178
equilibrium,legacy_density,high,theta1,25,-0.9162978572970231,0.12560140061416697
equilibrium,legacy_density,high,theta1,26,-0.8290313946973065,0.1322165555753959
equilibrium,legacy_density,high,theta1,27,-0.7417649320975901,0.12451621738578558
equilibrium,legacy_density,high,theta1,28,-0.6544984694978737,0.12196693080650144
equilibrium,legacy_density,high,theta1,29,-0.5672320068981571,0.1375863247880242
equilibrium,legacy_density,high,theta1,30,-0.4799655442984405,0.11858612517183927
equilibrium,legacy_density,high,theta1,31,-0.39269908169872414,0.1205603532980303
equilibrium,legacy_density,high,theta1,32,-0.30543261909900776,0.11827015121360353
equilibrium,legacy_density,high,theta1,33,-0.21816615649929139,0.11881540606639454
equilibrium,legacy_density,high,theta1,34,-0.1308996938995748,0.1168865696361885
equilibrium,legacy_density,high,theta1,35,-0.04363323129985819,0.11886314140151032
equilibrium,legacy_density,high,theta1,36,0.04363323129985819,0.11620027484104672
equilibrium,legacy_density,high,theta1,37,0.13089969389957457,0.11974177551236556
equilibrium,legacy_density,high,theta1,38,0.21816615649929116,0.11677782360873475
equilibrium,legacy_density,high,theta1,39,0.30543261909900776,0.12008905500439053
equilibrium,legacy_density,high,theta1,40,0.39269908169872414,0.11680875809387273
equilibrium,legacy_density,high,theta1,41,0.4799655442984405,0.12014832121395606
equilibrium,legacy_density,high,theta1,42,0.5672320068981569,0.135011387806183
equilibrium,legacy_density,high,theta1,43,0.6544984694978735,0.12560771940837231
equilibrium,legacy_density,high,theta1,44,0.7417649320975901,0.125476572668495
equilibrium,legacy_density,high,theta1,45,0.8290313946973065,0.12846476876364682
equilibrium,legacy_density,high,theta1,46,0.9162978572970228,0.129967421449071
equilibrium,legacy_density,high,theta1,47,1.0035643198967392,0.13126938661064305
equilibrium,legacy_density,high,theta1,48,1.0908307824964556,0.13365151515316756
equilibrium,legacy_density,high,theta1,49,1.178097245096172,0.13779465765225005
equilibrium,legacy_density,high,theta1,50,1.2653637076958888,0.13887659023971874
equilibrium,legacy_density,high,theta1,51,1.3526301702956056,0.1384551169862167
equilibrium,legacy_density,high,theta1,52,1.439896632895322,0.14110983286321768
equilibrium,legacy_density,high,theta1,53,1.5271630954950384,0.14324906981290034
equilibrium,legacy_density,high,theta1,54,1.6144295580947547,0.14721493113420567
equilibrium,legacy_density,high,theta1,55,1.7016960206944711,0.1520761802116991
equilibrium,legacy_density,high,theta1,56,1.7889624832941875,0.15647564229805414
equilibrium,legacy_density,high,theta1,57,1.8762289458939039,0.15841362175713952
equilibrium,legacy_density,high,theta1,58,1.9634954084936203,0.15979719459833713
equilibrium,legacy_density,high,theta1,59,2.050761871093337,0.16766365734754923
equilibrium,legacy_density,high,theta1,60,2.138028333693054,0.17981743359539792
equilibrium,legacy_density,high,theta1,61,2.2252947962927703,0.18351291405933998
equilibrium,legacy_density,high,theta1,62,2.3125612588924866,0.19245643918863825
equilibrium,legacy_density,high,theta1,63,2.399827721492203,0.1964641532298744
equilibrium,legacy_density,high,theta1,64,2.4870941840919194,0.2008290116239356
equilibrium,legacy_density,high,theta1,65,2.574360646691636,0.20491090574024035
equilibrium,legacy_density,high,theta1,66,2.661627109291352,0.20924010714510122
equilibrium,legacy_density,high,theta1,67,2.7488935718910685,0.21809012973416536
equilibrium,legacy_density,high,theta1,68,2.8361600344907854,0.21650439853272005
equilibrium,legacy_density,high,theta1,69,2.923426497090502,0.2182331770520974
equilibrium,legacy_density,high,theta1,70,3.0106929596902186,0.22583316847179372
equilibrium,legacy_density,high,theta1,71,3.097959422289935,0.2250875751368706
equilibrium,legacy_density,high,theta3,0,-3.097959422289935,0.22625797579044374
equilibrium,legacy_density,high,theta3,1,-3.0106929596902186,0.22821791684839698
equilibrium,legacy_density,high,theta3,2,-2.923426497090502,0.22641441507959512
equilibrium,legacy_density,high,theta3,3,-2.8361600344907854,0.2219006823149191
equilibrium,legacy_density,high,theta3,4,-2.748893571891069,0.21368324660082322
equilibrium,legacy_density,high,theta3,5,-2.6616271092913526,0.21069417290825043
equilibrium,legacy_density,high,theta3,6,-2.574360646691636,0.20088069413780674
equilibrium,legacy_density,high,theta3,7,-2.4870941840919194,0.2004948858873101
equilibrium,legacy_density,high,theta3,8,-2.399827721492203,0.19465915917290208
equilibrium,legacy_density,high,theta3,9,-2.3125612588924866,0.18797027065554164
equilibrium,legacy_density,high,theta3,10,-2.2252947962927703,0.1810782712351122
equilibrium,legacy_density,high,theta3,11,-2.138028333693054,0.17438020506486346
equilibrium,legacy_density,high,theta3,12,-2.0507618710933375,0.17087438070181418
equilibrium,legacy_density,high,theta3,13,-1.9634954084936207,0.16667200575855354
equilibrium,legacy_density,high,theta3,14,-1.8762289458939043,0.16447706065068027
equilibrium,legacy_density,high,theta3,15,-1.7889624832941877,0.15710865914023275
equilibrium,legacy_density,high,theta3,16,-1.7016960206944713,0.15612943264475437
equilibrium,legacy_density,high,theta3,17,-1.6144295580947547,0.15010524405666292
equilibrium,legacy_density,high,theta3,18,-1.5271630954950384,0.14491882821578855
equilibrium,legacy_density,high,theta3,19,-1.439896632895322,0.1384825041422208
equilibrium,legacy_density,high,theta3,20,-1.3526301702956054,0.14003136196555177
equilibrium,legacy_density,high,theta3,21,-1.2653637076958888,0.13676802694281198
equilibrium,legacy_density,high,theta3,22,-1.1780972450961724,0.13197531945058796
equilibrium,legacy_density,high,theta3,23,-1.090830782496456,0.12989976976636602
equilibrium,legacy_density,high,theta3,24,-1.0035643198967397,0.12846321408561412
equilibrium,legacy_density,high,theta3,25,-0.9162978572970231,0.12373461146951163
equilibrium,legacy_density,high,theta3,26,-0.8290313946973065,0.12354933315769161
equilibrium,legacy_density,high,theta3,27,-0.7417649320975901,0.12437431778855727
equilibrium,legacy_density,high,theta3,28,-0.6544984694978737,0.1206761147420803
equilibrium,legacy_density,high,theta3,29,-0.5672320068981571,0.12057900826744092
equilibrium,legacy_density,high,theta3,30,-0.4799655442984405,0.11757173533603686
equilibrium,legacy_density,high,theta3,31,-0.39269908169872414,0.1201427864528884
equilibrium,legacy_density,high,theta3,32,-0.30543261909900776,0.11935946897466625
equilibrium,legacy_density,high,theta3,33,-0.21816615649929139,0.11335296383857278
equilibrium,legacy_density,high,theta3,34,-0.1308996938995748,0.11600621005509172
equilibrium,legacy_density,high,theta3,35,-0.04363323129985819,0.11782708468200041
equilibrium,legacy_density,high,theta3,36,0.04363323129985819,0.11564140691107824
equilibrium,legacy_density,high,theta3,37,0.13089969389957457,0.11731361941155938
equilibrium,legacy_density,high,theta3,38,0.21816615649929116,0.1204227745808982
equilibrium,legacy_density,high,theta3,39,0.30543261909900776,0.11620730433977565
equilibrium,legacy_density,high,theta3,40,0.39269908169872414,0.1176730572136577
equilibrium,legacy_density,high,theta3,41,0.4799655442984405,0.11727273769545714
equilibrium,legacy_density,high,theta3,42,0.5672320068981569,0.12354003645744002
equilibrium,legacy_density,high,theta3,43,0.6544984694978735,0.12062473282079277
equilibrium,legacy_density,high,theta3,44,0.7417649320975901,0.12357910849373209
equilibrium,legacy_density,high,theta3,45,0.8290313946973065,0.12600386786888726
equilibrium,legacy_density,high,theta3,46,0.9162978572970228,0.1281356771987554
equilibrium,legacy_density,high,theta3,47,1.0035643198967392,0.13023982298551498
equilibrium,legacy_density,high,theta3,48,1.0908307824964556,0.13382424471484833
equilibrium,legacy_density,high,theta3,49,1.178097245096172,0.13402512431957772
equilibrium,legacy_density,high,theta3,50,1.2653637076958888,0.13656786978489585
equilibrium,legacy_density,high,theta3,51,1.3526301702956056,0.13799136805842366
equilibrium,legacy_density,high,theta3,52,1.439896632895322,0.1427429137881773
equilibrium,legacy_density,high,theta3,53,1.5271630954950384,0.16387863163404748
equilibrium,legacy_density,high,theta3,54,1.6144295580947547,0.14847498360261974
equilibrium,legacy_density,high,theta3,55,1.7016960206944711,0.1533574753800271
equilibrium,legacy_density,high,theta3,56,1.7889624832941875,0.16811851314580045
equilibrium,legacy_density,high,theta3,57,1.8762289458939039,0.1753854174368755
equilibrium,legacy_density,high,theta3,58,1.9634954084936203,0.1693336604840429
equilibrium,legacy_density,high,theta3,59,2.050761871093337,0.1710299828332428
equilibrium,legacy_density,high,theta3,60,2.138028333693054,0.17468542868947923
equilibrium,legacy_density,high,theta3,61,2.2252947962927703,0.1794573174640921
equilibrium,legacy_density,high,theta3,62,2.3125612588924866,0.18689128547023914
